cutoff,approved,approval_rate,bad_rate,capture_rate,cum_good_exposure,cum_bad_exposure
0.0464,427,0.0712,0.0328,0.9894,26781143.0,1284715.0
0.0465,428,0.0714,0.0327,0.9894,26847660.0,1284715.0
0.0465,429,0.0716,0.0326,0.9894,26909266.0,1284715.0
0.0465,430,0.0718,0.0326,0.9894,27044793.0,1284715.0
0.0465,431,0.0719,0.0325,0.9894,27157321.0,1284715.0
0.0466,432,0.0721,0.0324,0.9894,27216397.0,1284715.0
0.0466,433,0.0723,0.0323,0.9894,27348647.0,1284715.0
0.0466,434,0.0724,0.0323,0.9894,27511165.0,1284715.0
0.0466,435,0.0726,0.0322,0.9894,27515708.0,1284715.0
0.0467,436,0.0728,0.0321,0.9894,27560542.0,1284715.0
0.0467,437,0.0729,0.032,0.9894,27565507.0,1284715.0
0.0467,438,0.0731,0.032,0.9894,27574028.0,1284715.0
0.0467,439,0.0733,0.0319,0.9894,27616005.0,1284715.0
0.0468,440,0.0734,0.0318,0.9894,27663555.0,1284715.0
0.0468,441,0.0736,0.0317,0.9894,27744083.0,1284715.0
0.0469,442,0.0738,0.0317,0.9894,27938463.0,1284715.0
0.0469,443,0.0739,0.0316,0.9894,27972420.0,1284715.0
0.0469,444,0.0741,0.0315,0.9894,27978306.0,1284715.0
0.0469,445,0.0743,0.0315,0.9894,28355555.0,1284715.0
0.047,446,0.0744,0.0314,0.9894,28365702.0,1284715.0
0.047,447,0.0746,0.0313,0.9894,28421325.0,1284715.0
0.0471,448,0.0748,0.0312,0.9894,28464968.0,1284715.0
0.0471,449,0.0749,0.0312,0.9894,28482492.0,1284715.0
0.0471,450,0.0751,0.0311,0.9894,28524632.0,1284715.0
0.0472,451,0.0753,0.031,0.9894,28564568.0,1284715.0
0.0472,452,0.0754,0.031,0.9894,28580796.0,1284715.0
0.0472,453,0.0756,0.0309,0.9894,28638904.0,1284715.0
0.0472,454,0.0758,0.0308,0.9894,28717239.0,1284715.0
0.0473,455,0.0759,0.0308,0.9894,28775547.0,1284715.0
0.0473,456,0.0761,0.0307,0.9894,28786336.0,1284715.0
0.0474,457,0.0763,0.0306,0.9894,28828953.0,1284715.0
0.0474,458,0.0764,0.0306,0.9894,28988872.0,1284715.0
0.0475,459,0.0766,0.0327,0.9887,28988872.0,1293529.0
0.0476,460,0.0768,0.0326,0.9887,29067072.0,1293529.0
0.0476,461,0.0769,0.0325,0.9887,29095039.0,1293529.0
0.0477,462,0.0771,0.0325,0.9887,29096397.0,1293529.0
0.0477,463,0.0773,0.0324,0.9887,29161272.0,1293529.0
0.0478,464,0.0774,0.0323,0.9887,29214096.0,1293529.0
0.0478,465,0.0776,0.0323,0.9887,29572116.0,1293529.0
0.0479,466,0.0778,0.0322,0.9887,29635620.0,1293529.0
0.048,467,0.0779,0.0321,0.9887,29654284.0,1293529.0
0.048,468,0.0781,0.0321,0.9887,29723838.0,1293529.0
0.048,469,0.0783,0.032,0.9887,29791778.0,1293529.0
0.048,470,0.0784,0.0319,0.9887,29811415.0,1293529.0
0.0481,471,0.0786,0.0318,0.9887,29878274.0,1293529.0
0.0481,472,0.0788,0.0318,0.9887,30056536.0,1293529.0
0.0481,473,0.0789,0.0317,0.9887,30084405.0,1293529.0
0.0481,474,0.0791,0.0316,0.9887,30091893.0,1293529.0
0.0481,475,0.0793,0.0316,0.9887,30125977.0,1293529.0
0.0481,476,0.0794,0.0315,0.9887,30163053.0,1293529.0
0.0481,477,0.0796,0.0314,0.9887,30306398.0,1293529.0
0.0482,478,0.0798,0.0314,0.9887,30574935.0,1293529.0
0.0482,479,0.0799,0.0313,0.9887,30762271.0,1293529.0
0.0482,480,0.0801,0.0312,0.9887,30809935.0,1293529.0
0.0482,481,0.0803,0.0312,0.9887,30885782.0,1293529.0
0.0482,482,0.0804,0.0311,0.9887,31025780.0,1293529.0
0.0483,483,0.0806,0.0311,0.9887,31039489.0,1293529.0
0.0484,484,0.0808,0.031,0.9887,31184296.0,1293529.0
0.0485,485,0.0809,0.0309,0.9887,31213659.0,1293529.0
0.0485,486,0.0811,0.0309,0.9887,31319445.0,1293529.0
0.0485,487,0.0813,0.0308,0.9887,31458429.0,1293529.0
0.0485,488,0.0814,0.0307,0.9887,31466459.0,1293529.0
0.0485,489,0.0816,0.0307,0.9887,31641062.0,1293529.0
0.0486,490,0.0818,0.0306,0.9887,31708710.0,1293529.0
0.0486,491,0.0819,0.0305,0.9887,31728067.0,1293529.0
0.0487,492,0.0821,0.0305,0.9887,31791768.0,1293529.0
0.0487,493,0.0823,0.0304,0.9887,31800346.0,1293529.0
0.0487,494,0.0824,0.0304,0.9887,31953081.0,1293529.0
0.0487,495,0.0826,0.0303,0.9887,32090817.0,1293529.0
0.0488,496,0.0828,0.0302,0.9887,32100059.0,1293529.0
0.0488,497,0.0829,0.0302,0.9887,32101015.0,1293529.0
0.0488,498,0.0831,0.0301,0.9887,32112703.0,1293529.0
0.0488,499,0.0833,0.0301,0.9887,32178817.0,1293529.0
0.0488,500,0.0834,0.03,0.9887,32196951.0,1293529.0
0.049,501,0.0836,0.0299,0.9887,32256747.0,1293529.0
0.049,502,0.0838,0.0299,0.9887,32279854.0,1293529.0
0.049,503,0.0839,0.0298,0.9887,32335200.0,1293529.0
0.049,504,0.0841,0.0298,0.9887,32362421.0,1293529.0
0.049,505,0.0843,0.0297,0.9887,32482633.0,1293529.0
0.049,506,0.0844,0.0296,0.9887,32538997.0,1293529.0
0.049,507,0.0846,0.0296,0.9887,32669697.0,1293529.0
0.0491,508,0.0848,0.0295,0.9887,32678397.0,1293529.0
0.0491,509,0.0849,0.0314,0.9879,32678397.0,1306288.0
0.0492,510,0.0851,0.0314,0.9879,32750262.0,1306288.0
0.0492,511,0.0853,0.0313,0.9879,32827670.0,1306288.0
0.0492,512,0.0854,0.0312,0.9879,32935020.0,1306288.0
0.0493,513,0.0856,0.0312,0.9879,32946709.0,1306288.0
0.0493,514,0.0858,0.0311,0.9879,32951069.0,1306288.0
0.0493,515,0.0859,0.0311,0.9879,32988656.0,1306288.0
0.0494,516,0.0861,0.031,0.9879,33128460.0,1306288.0
0.0494,517,0.0863,0.0309,0.9879,33261834.0,1306288.0
0.0495,518,0.0864,0.0309,0.9879,33281303.0,1306288.0
0.0495,519,0.0866,0.0308,0.9879,33287478.0,1306288.0
0.0495,520,0.0868,0.0327,0.9872,33287478.0,1317928.0
0.0495,521,0.0869,0.0326,0.9872,33322693.0,1317928.0
0.0495,522,0.0871,0.0326,0.9872,33372034.0,1317928.0
0.0495,523,0.0873,0.0325,0.9872,33420798.0,1317928.0
0.0495,524,0.0874,0.0344,0.9864,33420798.0,1333881.0
0.0495,525,0.0876,0.0343,0.9864,33427196.0,1333881.0
0.0495,526,0.0878,0.0342,0.9864,33432548.0,1333881.0
0.0496,527,0.0879,0.0342,0.9864,33458727.0,1333881.0
0.0496,528,0.0881,0.0341,0.9864,33536025.0,1333881.0
0.0496,529,0.0883,0.034,0.9864,33566202.0,1333881.0
0.0497,530,0.0884,0.034,0.9864,33652776.0,1333881.0
0.0497,531,0.0886,0.0339,0.9864,33666396.0,1333881.0
0.0497,532,0.0888,0.0338,0.9864,33702035.0,1333881.0
0.0498,533,0.0889,0.0338,0.9864,33964009.0,1333881.0
0.0499,534,0.0891,0.0337,0.9864,34067724.0,1333881.0
0.0499,535,0.0893,0.0336,0.9864,34244727.0,1333881.0
0.0499,536,0.0894,0.0336,0.9864,34256008.0,1333881.0
0.0499,537,0.0896,0.0335,0.9864,34306130.0,1333881.0
0.05,538,0.0898,0.0335,0.9864,34432243.0,1333881.0
0.05,539,0.0899,0.0353,0.9857,34432243.0,1365897.0
0.05,540,0.0901,0.0352,0.9857,34449327.0,1365897.0
0.0501,541,0.0903,0.0351,0.9857,34578148.0,1365897.0
0.0501,542,0.0904,0.0351,0.9857,34646800.0,1365897.0
0.0501,543,0.0906,0.035,0.9857,34829216.0,1365897.0
0.0502,544,0.0908,0.0349,0.9857,34838187.0,1365897.0
0.0502,545,0.0909,0.0349,0.9857,34850296.0,1365897.0
0.0503,546,0.0911,0.0348,0.9857,35031417.0,1365897.0
0.0503,547,0.0913,0.0347,0.9857,35155230.0,1365897.0
0.0503,548,0.0914,0.0347,0.9857,35240787.0,1365897.0
0.0504,549,0.0916,0.0346,0.9857,35249884.0,1365897.0
0.0504,550,0.0918,0.0345,0.9857,35296524.0,1365897.0
0.0504,551,0.0919,0.0345,0.9857,35418082.0,1365897.0
0.0505,552,0.0921,0.0344,0.9857,35516015.0,1365897.0
0.0505,553,0.0923,0.0344,0.9857,35633286.0,1365897.0
0.0506,554,0.0924,0.0343,0.9857,35650772.0,1365897.0
0.0506,555,0.0926,0.0342,0.9857,35720977.0,1365897.0
0.0506,556,0.0928,0.0342,0.9857,35868155.0,1365897.0
0.0506,557,0.0929,0.0341,0.9857,35901212.0,1365897.0
0.0507,558,0.0931,0.0341,0.9857,35985880.0,1365897.0
0.0507,559,0.0933,0.034,0.9857,36077681.0,1365897.0
0.0508,560,0.0934,0.0339,0.9857,36085060.0,1365897.0
0.0509,561,0.0936,0.0357,0.9849,36085060.0,1366462.0
0.0509,562,0.0938,0.0356,0.9849,36109913.0,1366462.0
0.0509,563,0.0939,0.0355,0.9849,36168969.0,1366462.0
0.0512,564,0.0941,0.0355,0.9849,36208437.0,1366462.0
0.0512,565,0.0943,0.0354,0.9849,36232167.0,1366462.0
0.0513,566,0.0944,0.0353,0.9849,36270977.0,1366462.0
0.0513,567,0.0946,0.0353,0.9849,36288430.0,1366462.0
0.0515,568,0.0948,0.0352,0.9849,36324356.0,1366462.0
0.0515,569,0.0949,0.0351,0.9849,36333851.0,1366462.0
0.0515,570,0.0951,0.0351,0.9849,36489778.0,1366462.0
0.0516,571,0.0953,0.035,0.9849,36592981.0,1366462.0
0.0516,572,0.0954,0.035,0.9849,36641187.0,1366462.0
0.0516,573,0.0956,0.0349,0.9849,36655280.0,1366462.0
0.0517,574,0.0958,0.0348,0.9849,36665958.0,1366462.0
0.0517,575,0.0959,0.0348,0.9849,36815851.0,1366462.0
0.0518,576,0.0961,0.0347,0.9849,36887603.0,1366462.0
0.0518,577,0.0963,0.0347,0.9849,36926545.0,1366462.0
0.0518,578,0.0964,0.0346,0.9849,36983525.0,1366462.0
0.0518,579,0.0966,0.0345,0.9849,37069774.0,1366462.0
0.0519,580,0.0968,0.0345,0.9849,37074607.0,1366462.0
0.052,581,0.0969,0.0344,0.9849,37084158.0,1366462.0
0.052,582,0.0971,0.0344,0.9849,37142295.0,1366462.0
0.052,583,0.0973,0.0343,0.9849,37279055.0,1366462.0
0.052,584,0.0974,0.0342,0.9849,37320934.0,1366462.0
0.052,585,0.0976,0.0342,0.9849,37412216.0,1366462.0
0.0521,586,0.0978,0.0341,0.9849,37426610.0,1366462.0
0.0521,587,0.0979,0.0341,0.9849,37427992.0,1366462.0
0.0521,588,0.0981,0.034,0.9849,37434043.0,1366462.0
0.0521,589,0.0983,0.034,0.9849,37434043.0,1366462.0
0.0522,590,0.0984,0.0339,0.9849,37441518.0,1366462.0
0.0523,591,0.0986,0.0338,0.9849,37453007.0,1366462.0
0.0523,592,0.0988,0.0338,0.9849,37513075.0,1366462.0
0.0523,593,0.0989,0.0337,0.9849,37539043.0,1366462.0
0.0523,594,0.0991,0.0354,0.9842,37539043.0,1495464.0
0.0524,595,0.0993,0.0353,0.9842,37588437.0,1495464.0
0.0524,596,0.0994,0.0352,0.9842,37700840.0,1495464.0
0.0524,597,0.0996,0.0352,0.9842,37715858.0,1495464.0
0.0526,598,0.0998,0.0351,0.9842,37729489.0,1495464.0
0.0526,599,0.0999,0.0351,0.9842,37797375.0,1495464.0
0.0526,600,0.1001,0.035,0.9842,37848374.0,1495464.0
0.0527,601,0.1003,0.0349,0.9842,38090920.0,1495464.0
0.0527,602,0.1005,0.0349,0.9842,38274970.0,1495464.0
0.0527,603,0.1006,0.0348,0.9842,38283984.0,1495464.0
0.0527,604,0.1008,0.0348,0.9842,38320497.0,1495464.0
0.0527,605,0.101,0.0347,0.9842,38420571.0,1495464.0
0.0527,606,0.1011,0.0347,0.9842,38489009.0,1495464.0
0.0527,607,0.1013,0.0346,0.9842,38504646.0,1495464.0
0.0527,608,0.1015,0.0345,0.9842,38644365.0,1495464.0
0.0528,609,0.1016,0.0345,0.9842,38695266.0,1495464.0
0.0528,610,0.1018,0.0344,0.9842,38829762.0,1495464.0
0.0529,611,0.102,0.0344,0.9842,38956294.0,1495464.0
0.053,612,0.1021,0.0343,0.9842,39007695.0,1495464.0
0.053,613,0.1023,0.0343,0.9842,39017307.0,1495464.0
0.053,614,0.1025,0.0342,0.9842,39055665.0,1495464.0
0.053,615,0.1026,0.0341,0.9842,39063283.0,1495464.0
0.0531,616,0.1028,0.0341,0.9842,39127551.0,1495464.0
0.0531,617,0.103,0.034,0.9842,39133323.0,1495464.0
0.0532,618,0.1031,0.034,0.9842,39243795.0,1495464.0
0.0532,619,0.1033,0.0339,0.9842,39257549.0,1495464.0
0.0532,620,0.1035,0.0339,0.9842,39264660.0,1495464.0
0.0532,621,0.1036,0.0338,0.9842,39382927.0,1495464.0
0.0532,622,0.1038,0.0338,0.9842,39391140.0,1495464.0
0.0533,623,0.104,0.0337,0.9842,39394844.0,1495464.0
0.0533,624,0.1041,0.0337,0.9842,39530039.0,1495464.0
0.0533,625,0.1043,0.0336,0.9842,39557923.0,1495464.0
0.0533,626,0.1045,0.0335,0.9842,39561360.0,1495464.0
0.0533,627,0.1046,0.0335,0.9842,39588354.0,1495464.0
0.0533,628,0.1048,0.0334,0.9842,39654977.0,1495464.0
0.0534,629,0.105,0.0334,0.9842,39779603.0,1495464.0
0.0534,630,0.1051,0.0333,0.9842,39830871.0,1495464.0
0.0535,631,0.1053,0.0333,0.9842,39915692.0,1495464.0
0.0535,632,0.1055,0.0332,0.9842,39928814.0,1495464.0
0.0536,633,0.1056,0.0332,0.9842,39939261.0,1495464.0
0.0537,634,0.1058,0.0331,0.9842,40040119.0,1495464.0
0.0537,635,0.106,0.0331,0.9842,40170001.0,1495464.0
0.0537,636,0.1061,0.033,0.9842,40225397.0,1495464.0
0.0538,637,0.1063,0.033,0.9842,40310437.0,1495464.0
0.0538,638,0.1065,0.0329,0.9842,40345675.0,1495464.0
0.0538,639,0.1066,0.0329,0.9842,40670144.0,1495464.0
0.0539,640,0.1068,0.0328,0.9842,40745334.0,1495464.0
0.0539,641,0.107,0.0328,0.9842,40825349.0,1495464.0
0.0539,642,0.1071,0.0327,0.9842,40955723.0,1495464.0
0.054,643,0.1073,0.0327,0.9842,40962734.0,1495464.0
0.054,644,0.1075,0.0326,0.9842,40974784.0,1495464.0
0.054,645,0.1076,0.0326,0.9842,41002073.0,1495464.0
0.0541,646,0.1078,0.0341,0.9834,41002073.0,1505419.0
0.0542,647,0.108,0.034,0.9834,41006156.0,1505419.0
0.0542,648,0.1081,0.034,0.9834,41061060.0,1505419.0
0.0542,649,0.1083,0.0354,0.9827,41061060.0,1562109.0
0.0542,650,0.1085,0.0354,0.9827,41062317.0,1562109.0
0.0542,651,0.1086,0.0353,0.9827,41063707.0,1562109.0
0.0543,652,0.1088,0.0353,0.9827,41107886.0,1562109.0
0.0544,653,0.109,0.0352,0.9827,41181394.0,1562109.0
0.0545,654,0.1091,0.0352,0.9827,41217545.0,1562109.0
0.0545,655,0.1093,0.0351,0.9827,41402964.0,1562109.0
0.0545,656,0.1095,0.0351,0.9827,41411888.0,1562109.0
0.0545,657,0.1096,0.035,0.9827,41501791.0,1562109.0
0.0545,658,0.1098,0.0365,0.9819,41501791.0,1570475.0
0.0546,659,0.11,0.0364,0.9819,41539428.0,1570475.0
0.0546,660,0.1101,0.0364,0.9819,41545725.0,1570475.0
0.0546,661,0.1103,0.0363,0.9819,41562914.0,1570475.0
0.0547,662,0.1105,0.0363,0.9819,41584151.0,1570475.0
0.0547,663,0.1106,0.0362,0.9819,41689498.0,1570475.0
0.0547,664,0.1108,0.0361,0.9819,41883499.0,1570475.0
0.0548,665,0.111,0.0361,0.9819,42016729.0,1570475.0
0.0548,666,0.1111,0.036,0.9819,42145031.0,1570475.0
0.0548,667,0.1113,0.036,0.9819,42271726.0,1570475.0
0.0548,668,0.1115,0.0374,0.9811,42271726.0,1740751.0
0.0548,669,0.1116,0.0374,0.9811,42281351.0,1740751.0
0.0548,670,0.1118,0.0373,0.9811,42283966.0,1740751.0
0.0548,671,0.112,0.0373,0.9811,42332054.0,1740751.0
0.0548,672,0.1121,0.0372,0.9811,42336653.0,1740751.0
0.0549,673,0.1123,0.0386,0.9804,42336653.0,1740949.0
0.0549,674,0.1125,0.0386,0.9804,42340897.0,1740949.0
0.055,675,0.1126,0.0385,0.9804,42394274.0,1740949.0
0.055,676,0.1128,0.0385,0.9804,42407508.0,1740949.0
0.055,677,0.113,0.0384,0.9804,42808288.0,1740949.0
0.055,678,0.1131,0.0383,0.9804,42864990.0,1740949.0
0.055,679,0.1133,0.0383,0.9804,43079267.0,1740949.0
0.0551,680,0.1135,0.0382,0.9804,43094803.0,1740949.0
0.0551,681,0.1136,0.0382,0.9804,43133057.0,1740949.0
0.0551,682,0.1138,0.0381,0.9804,43220349.0,1740949.0
0.0551,683,0.114,0.0381,0.9804,43363197.0,1740949.0
0.0551,684,0.1141,0.038,0.9804,43436981.0,1740949.0
0.0551,685,0.1143,0.038,0.9804,43439711.0,1740949.0
0.0552,686,0.1145,0.0379,0.9804,43459026.0,1740949.0
0.0552,687,0.1146,0.0378,0.9804,43541182.0,1740949.0
0.0552,688,0.1148,0.0378,0.9804,43556291.0,1740949.0
0.0552,689,0.115,0.0377,0.9804,43745570.0,1740949.0
0.0552,690,0.1151,0.0377,0.9804,43752119.0,1740949.0
0.0553,691,0.1153,0.0376,0.9804,43920301.0,1740949.0
0.0554,692,0.1155,0.0376,0.9804,43943105.0,1740949.0
0.0554,693,0.1156,0.0375,0.9804,43957351.0,1740949.0
0.0554,694,0.1158,0.0375,0.9804,43970198.0,1740949.0
0.0554,695,0.116,0.0374,0.9804,44012812.0,1740949.0
0.0555,696,0.1161,0.0374,0.9804,44078343.0,1740949.0
0.0555,697,0.1163,0.0373,0.9804,44081685.0,1740949.0
0.0555,698,0.1165,0.0372,0.9804,44209624.0,1740949.0
0.0555,699,0.1166,0.0372,0.9804,44209921.0,1740949.0
0.0555,700,0.1168,0.0371,0.9804,44262117.0,1740949.0
0.0556,701,0.117,0.0371,0.9804,44463783.0,1740949.0
0.0557,702,0.1171,0.037,0.9804,44463783.0,1740949.0
0.0557,703,0.1173,0.037,0.9804,44573789.0,1740949.0
0.0557,704,0.1175,0.0369,0.9804,44696712.0,1740949.0
0.0558,705,0.1176,0.0369,0.9804,44802444.0,1740949.0
0.0558,706,0.1178,0.0368,0.9804,44817570.0,1740949.0
0.0558,707,0.118,0.0368,0.9804,44832467.0,1740949.0
0.0558,708,0.1181,0.0367,0.9804,44876186.0,1740949.0
0.0558,709,0.1183,0.0367,0.9804,44882090.0,1740949.0
0.0559,710,0.1185,0.0366,0.9804,45142446.0,1740949.0
0.0559,711,0.1186,0.0366,0.9804,45254565.0,1740949.0
0.0559,712,0.1188,0.0365,0.9804,45287480.0,1740949.0
0.0561,713,0.119,0.0365,0.9804,45297084.0,1740949.0
0.0562,714,0.1191,0.0364,0.9804,45312251.0,1740949.0
0.0562,715,0.1193,0.0364,0.9804,45485009.0,1740949.0
0.0563,716,0.1195,0.0363,0.9804,45502809.0,1740949.0
0.0564,717,0.1196,0.0363,0.9804,45534970.0,1740949.0
0.0564,718,0.1198,0.0362,0.9804,45567162.0,1740949.0
0.0564,719,0.12,0.0362,0.9804,45586667.0,1740949.0
0.0565,720,0.1201,0.0361,0.9804,45654172.0,1740949.0
0.0565,721,0.1203,0.0361,0.9804,45659655.0,1740949.0
0.0565,722,0.1205,0.036,0.9804,45661836.0,1740949.0
0.0565,723,0.1206,0.036,0.9804,45671084.0,1740949.0
0.0566,724,0.1208,0.0359,0.9804,45782274.0,1740949.0
0.0567,725,0.121,0.0359,0.9804,45828850.0,1740949.0
0.0567,726,0.1211,0.0372,0.9796,45828850.0,1759756.0
0.0568,727,0.1213,0.0371,0.9796,45896126.0,1759756.0
0.0568,728,0.1215,0.0371,0.9796,45938344.0,1759756.0
0.0568,729,0.1216,0.037,0.9796,45942384.0,1759756.0
0.0568,730,0.1218,0.037,0.9796,45966131.0,1759756.0
0.0568,731,0.122,0.0369,0.9796,45978220.0,1759756.0
0.0568,732,0.1221,0.0369,0.9796,45978681.0,1759756.0
0.0569,733,0.1223,0.0368,0.9796,46051904.0,1759756.0
0.0569,734,0.1225,0.0368,0.9796,46089150.0,1759756.0
0.0569,735,0.1226,0.0367,0.9796,46154082.0,1759756.0
0.0569,736,0.1228,0.0367,0.9796,46156374.0,1759756.0
0.0569,737,0.123,0.0366,0.9796,46192241.0,1759756.0
0.0569,738,0.1231,0.0366,0.9796,46229539.0,1759756.0
0.057,739,0.1233,0.0365,0.9796,46276807.0,1759756.0
0.057,740,0.1235,0.0365,0.9796,46301409.0,1759756.0
0.057,741,0.1236,0.0364,0.9796,46401334.0,1759756.0
0.0571,742,0.1238,0.0364,0.9796,46426973.0,1759756.0
0.0571,743,0.124,0.0363,0.9796,46432622.0,1759756.0
0.0571,744,0.1241,0.0363,0.9796,46506113.0,1759756.0
0.0572,745,0.1243,0.0362,0.9796,46650819.0,1759756.0
0.0572,746,0.1245,0.0362,0.9796,46673448.0,1759756.0
0.0572,747,0.1246,0.0375,0.9789,46673448.0,1916167.0
0.0573,748,0.1248,0.0374,0.9789,46693824.0,1916167.0
0.0573,749,0.125,0.0374,0.9789,46699543.0,1916167.0
0.0573,750,0.1251,0.0373,0.9789,46750819.0,1916167.0
0.0573,751,0.1253,0.0373,0.9789,46780911.0,1916167.0
0.0573,752,0.1255,0.0372,0.9789,46867825.0,1916167.0
0.0574,753,0.1256,0.0372,0.9789,46885201.0,1916167.0
0.0574,754,0.1258,0.0371,0.9789,46889151.0,1916167.0
0.0574,755,0.126,0.0371,0.9789,46915280.0,1916167.0
0.0574,756,0.1261,0.037,0.9789,47045056.0,1916167.0
0.0574,757,0.1263,0.037,0.9789,47075874.0,1916167.0
0.0575,758,0.1265,0.0369,0.9789,47079149.0,1916167.0
0.0575,759,0.1266,0.0369,0.9789,47168544.0,1916167.0
0.0575,760,0.1268,0.0368,0.9789,47183289.0,1916167.0
0.0575,761,0.127,0.0381,0.9781,47183289.0,1927509.0
0.0576,762,0.1271,0.0394,0.9774,47183289.0,1938471.0
0.0576,763,0.1273,0.0393,0.9774,47272255.0,1938471.0
0.0576,764,0.1275,0.0393,0.9774,47305494.0,1938471.0
0.0577,765,0.1276,0.0392,0.9774,47386242.0,1938471.0
0.0577,766,0.1278,0.0392,0.9774,47439013.0,1938471.0
0.0577,767,0.128,0.0391,0.9774,47444549.0,1938471.0
0.0577,768,0.1281,0.0391,0.9774,47513669.0,1938471.0
0.0578,769,0.1283,0.039,0.9774,47671649.0,1938471.0
0.0578,770,0.1285,0.039,0.9774,47715418.0,1938471.0
0.0578,771,0.1287,0.0389,0.9774,47800297.0,1938471.0
0.0579,772,0.1288,0.0389,0.9774,48077673.0,1938471.0
0.058,773,0.129,0.0388,0.9774,48204091.0,1938471.0
0.058,774,0.1292,0.0388,0.9774,48205477.0,1938471.0
0.058,775,0.1293,0.0387,0.9774,48292638.0,1938471.0
0.058,776,0.1295,0.0387,0.9774,48520117.0,1938471.0
0.058,777,0.1297,0.0386,0.9774,48576554.0,1938471.0
0.058,778,0.1298,0.0386,0.9774,48611760.0,1938471.0
0.0581,779,0.13,0.0385,0.9774,48621539.0,1938471.0
0.0582,780,0.1302,0.0385,0.9774,48666539.0,1938471.0
0.0582,781,0.1303,0.0384,0.9774,48690938.0,1938471.0
0.0583,782,0.1305,0.0384,0.9774,48698877.0,1938471.0
0.0583,783,0.1307,0.0383,0.9774,48853804.0,1938471.0
0.0584,784,0.1308,0.0383,0.9774,48865235.0,1938471.0
0.0584,785,0.131,0.0382,0.9774,48865235.0,1938471.0
0.0584,786,0.1312,0.0382,0.9774,48959098.0,1938471.0
0.0585,787,0.1313,0.0381,0.9774,49144425.0,1938471.0
0.0586,788,0.1315,0.0381,0.9774,49241494.0,1938471.0
0.0586,789,0.1317,0.038,0.9774,49297053.0,1938471.0
0.0586,790,0.1318,0.038,0.9774,49439171.0,1938471.0
0.0586,791,0.132,0.0379,0.9774,49459172.0,1938471.0
0.0587,792,0.1322,0.0379,0.9774,49461271.0,1938471.0
0.0587,793,0.1323,0.0378,0.9774,49537716.0,1938471.0
0.0587,794,0.1325,0.0378,0.9774,49591902.0,1938471.0
0.0587,795,0.1327,0.0377,0.9774,49644808.0,1938471.0
0.0587,796,0.1328,0.0377,0.9774,49780711.0,1938471.0
0.0588,797,0.133,0.0376,0.9774,49915375.0,1938471.0
0.0588,798,0.1332,0.0376,0.9774,49984544.0,1938471.0
0.0588,799,0.1333,0.0375,0.9774,50127449.0,1938471.0
0.0588,800,0.1335,0.0375,0.9774,50404972.0,1938471.0
0.0589,801,0.1337,0.0375,0.9774,50476277.0,1938471.0
0.0589,802,0.1338,0.0374,0.9774,50534383.0,1938471.0
0.0589,803,0.134,0.0374,0.9774,50543119.0,1938471.0
0.0589,804,0.1342,0.0373,0.9774,50557644.0,1938471.0
0.0589,805,0.1343,0.0373,0.9774,50559862.0,1938471.0
0.0589,806,0.1345,0.0372,0.9774,50565035.0,1938471.0
0.059,807,0.1347,0.0372,0.9774,50607775.0,1938471.0
0.059,808,0.1348,0.0371,0.9774,50619178.0,1938471.0
0.059,809,0.135,0.0371,0.9774,50784252.0,1938471.0
0.059,810,0.1352,0.037,0.9774,50789685.0,1938471.0
0.0591,811,0.1353,0.037,0.9774,50797042.0,1938471.0
0.0591,812,0.1355,0.0369,0.9774,50837520.0,1938471.0
0.0591,813,0.1357,0.0369,0.9774,50975345.0,1938471.0
0.0591,814,0.1358,0.0369,0.9774,51011842.0,1938471.0
0.0592,815,0.136,0.0368,0.9774,51072367.0,1938471.0
0.0592,816,0.1362,0.0368,0.9774,51120869.0,1938471.0
0.0592,817,0.1363,0.0367,0.9774,51144060.0,1938471.0
0.0593,818,0.1365,0.0367,0.9774,51378764.0,1938471.0
0.0593,819,0.1367,0.0366,0.9774,51379697.0,1938471.0
0.0593,820,0.1368,0.0366,0.9774,51422825.0,1938471.0
0.0593,821,0.137,0.0378,0.9766,51422825.0,1941691.0
0.0594,822,0.1372,0.0377,0.9766,51460752.0,1941691.0
0.0594,823,0.1373,0.0377,0.9766,51510872.0,1941691.0
0.0595,824,0.1375,0.0376,0.9766,51549567.0,1941691.0
0.0595,825,0.1377,0.0388,0.9759,51549567.0,1961037.0
0.0595,826,0.1378,0.0387,0.9759,51629328.0,1961037.0
0.0595,827,0.138,0.0387,0.9759,51708419.0,1961037.0
0.0595,828,0.1382,0.0386,0.9759,51740469.0,1961037.0
0.0595,829,0.1383,0.0386,0.9759,51752818.0,1961037.0
0.0595,830,0.1385,0.0386,0.9759,51775526.0,1961037.0
0.0596,831,0.1387,0.0385,0.9759,51862409.0,1961037.0
0.0596,832,0.1388,0.0385,0.9759,51868044.0,1961037.0
0.0596,833,0.139,0.0384,0.9759,51869517.0,1961037.0
0.0596,834,0.1392,0.0384,0.9759,51981884.0,1961037.0
0.0596,835,0.1393,0.0383,0.9759,52109455.0,1961037.0
0.0597,836,0.1395,0.0383,0.9759,52123991.0,1961037.0
0.0597,837,0.1397,0.0382,0.9759,52161981.0,1961037.0
0.0598,838,0.1398,0.0382,0.9759,52164986.0,1961037.0
0.0598,839,0.14,0.0381,0.9759,52244094.0,1961037.0
0.0598,840,0.1402,0.0381,0.9759,52246489.0,1961037.0
