p,y,exposure,pay_1,limit_bal,util_1,decile,risk_band,predicted_loss
0.045853,0,119628,-1,380000,0.3148,1,0-5%,5485.302683999999
0.045858,0,82691,0,280000,0.2953,1,0-5%,3792.0438780000004
0.045871,0,24523,0,150000,0.1635,1,0-5%,1124.8945330000001
0.045874,0,53309,-1,100000,0.5331,1,0-5%,2445.497066
0.045888,0,37030,0,160000,0.2314,1,0-5%,1699.23264
0.045895,0,8513,0,320000,0.0266,1,0-5%,390.704135
0.045975,0,66637,0,540000,0.1234,1,0-5%,3063.6360750000003
0.04598,0,3655,-1,480000,0.0076,1,0-5%,168.0569
0.046081,0,103109,0,250000,0.4124,1,0-5%,4751.365828999999
0.046125,0,85405,0,300000,0.2847,1,0-5%,3939.305625
0.046135,0,58719,0,300000,0.1957,1,0-5%,2709.001065
0.04622,0,46948,0,250000,0.1878,1,0-5%,2169.9365599999996
0.04623,0,89341,0,150000,0.5956,1,0-5%,4130.23443
0.046232,1,485298,0,520000,0.9333,1,0-5%,22436.297136
0.046359,0,66517,0,210000,0.3167,1,0-5%,3083.661603
0.04648,0,61606,0,150000,0.4107,1,0-5%,2863.44688
0.046493,0,135527,0,290000,0.4673,1,0-5%,6301.056811
0.046532,0,112528,0,390000,0.2885,1,0-5%,5236.152896
0.046546,0,59076,0,180000,0.3282,1,0-5%,2749.751496
0.046566,0,132250,0,360000,0.3674,1,0-5%,6158.3535
0.046593,0,162518,0,210000,0.7739,1,0-5%,7572.201174000001
0.046596,0,4543,-2,500000,0.0091,1,0-5%,211.68562799999998
0.046638,0,44834,0,310000,0.1446,1,0-5%,2090.968092
0.04666,0,4965,-2,80000,0.0621,1,0-5%,231.6669
0.046669,0,8521,-2,450000,0.0189,1,0-5%,397.66654900000003
0.046716,0,41977,-1,170000,0.2469,1,0-5%,1960.997532
0.046726,0,47550,0,200000,0.2378,1,0-5%,2221.8213
0.04681,0,80528,0,200000,0.4026,1,0-5%,3769.51568
0.046822,0,194380,0,340000,0.5717,1,0-5%,9101.26036
0.046864,0,33957,-2,90000,0.3773,1,0-5%,1591.360848
0.04688,0,5886,-1,370000,0.0159,1,0-5%,275.93568
0.046893,0,377249,0,710000,0.5313,1,0-5%,17690.337357
0.046921,0,10147,-1,500000,0.0203,1,0-5%,476.10738699999996
0.047016,0,55623,0,230000,0.2418,1,0-5%,2615.170968
0.047039,0,43643,0,500000,0.0873,1,0-5%,2052.923077
0.047088,0,17524,-1,90000,0.1947,1,0-5%,825.170112
0.047103,0,42140,0,210000,0.2007,1,0-5%,1984.92042
0.047131,0,39936,0,250000,0.1597,1,0-5%,1882.223616
0.047207,0,16228,-2,150000,0.1082,1,0-5%,766.075196
0.047212,0,58108,0,440000,0.1321,1,0-5%,2743.394896
0.047214,0,78335,0,500000,0.1567,1,0-5%,3698.50869
0.047217,0,58308,0,280000,0.2082,1,0-5%,2753.1288360000003
0.04729,0,10789,-1,500000,0.0216,1,0-5%,510.21181
0.047301,0,42617,0,210000,0.2029,1,0-5%,2015.8267170000001
0.047372,0,159919,0,150000,1.0661,1,0-5%,7575.682868
0.047436,1,8814,-1,280000,0.0315,1,0-5%,418.100904
0.047469,0,78200,0,290000,0.2697,1,0-5%,3712.0757999999996
0.047572,0,27967,0,240000,0.1165,1,0-5%,1330.446124
0.047615,0,1358,-1,460000,0.003,1,0-5%,64.66117
0.0477,0,64875,0,470000,0.138,1,0-5%,3094.5375
0.047733,0,52824,0,150000,0.3522,1,0-5%,2521.447992
0.04779,0,358020,0,500000,0.716,1,0-5%,17109.7758
0.047803,0,63504,0,260000,0.2442,1,0-5%,3035.681712
0.047863,0,18664,-2,500000,0.0373,1,0-5%,893.3150320000001
0.047993,0,69554,0,160000,0.4347,1,0-5%,3338.105122
0.048005,0,67940,0,310000,0.2192,1,0-5%,3261.4597
0.048022,0,19637,-2,350000,0.0561,1,0-5%,943.008014
0.048023,0,66859,0,190000,0.3519,1,0-5%,3210.769757
0.048059,0,178262,0,470000,0.3793,1,0-5%,8567.093458
0.048088,0,27869,-1,200000,0.1393,1,0-5%,1340.164472
0.048099,0,7488,-1,290000,0.0258,1,0-5%,360.16531200000003
0.048105,0,34084,0,400000,0.0852,1,0-5%,1639.61082
0.048113,0,37076,0,200000,0.1854,1,0-5%,1783.837588
0.048122,0,143345,0,230000,0.6232,1,0-5%,6898.048089999999
0.048147,0,268537,0,430000,0.6245,1,0-5%,12929.250939000001
0.048175,0,187336,0,250000,0.7493,1,0-5%,9024.9118
0.048192,0,47664,0,340000,0.1402,1,0-5%,2297.023488
0.048194,0,75847,-1,160000,0.474,1,0-5%,3655.370318
0.048231,0,139998,0,280000,0.5,1,0-5%,6752.243538000001
0.048244,0,13709,-2,500000,0.0274,1,0-5%,661.3769960000001
0.048251,0,144807,0,250000,0.5792,1,0-5%,6987.082557000001
0.048402,0,29363,-1,250000,0.1175,1,0-5%,1421.227926
0.048468,0,105786,0,300000,0.3526,1,0-5%,5127.235847999999
0.048473,0,138984,0,280000,0.4964,1,0-5%,6736.971432
0.048478,0,8030,-1,500000,0.0161,1,0-5%,389.27834
0.048501,0,174603,0,390000,0.4477,1,0-5%,8468.420103
0.04851,0,67648,0,350000,0.1933,1,0-5%,3281.60448
0.048588,0,19357,-1,300000,0.0645,1,0-5%,940.517916
0.048619,0,63701,-2,480000,0.1327,1,0-5%,3097.078919
0.048708,0,8578,0,120000,0.0715,1,0-5%,417.817224
0.048715,0,152735,0,260000,0.5874,1,0-5%,7440.485525
0.048717,0,137736,0,220000,0.6261,1,0-5%,6710.084712000001
0.048747,0,9242,0,110000,0.084,1,0-5%,450.519774
0.048786,0,956,-2,150000,0.0064,1,0-5%,46.639416000000004
0.048801,0,11688,-1,80000,0.1461,1,0-5%,570.386088
0.048806,0,66114,0,180000,0.3673,1,0-5%,3226.759884
0.048815,0,18134,-1,200000,0.0907,1,0-5%,885.2112099999999
0.048822,0,59796,0,80000,0.7474,1,0-5%,2919.360312
0.049015,0,23107,0,80000,0.2888,1,0-5%,1132.5896050000001
0.049019,0,55346,0,480000,0.1153,1,0-5%,2713.005574
0.049021,0,27221,0,150000,0.1815,1,0-5%,1334.400641
0.049024,0,120212,0,330000,0.3643,1,0-5%,5893.273088
0.049025,0,56364,0,170000,0.3316,1,0-5%,2763.2451
0.049039,0,130700,0,500000,0.2614,1,0-5%,6409.3973
0.049049,0,8700,-2,160000,0.0544,1,0-5%,426.72630000000004
0.049063,1,12759,-1,90000,0.1418,1,0-5%,625.994817
0.049145,0,71865,0,260000,0.2764,1,0-5%,3531.805425
0.049168,0,77408,0,180000,0.43,1,0-5%,3805.996544
0.049232,0,107350,0,260000,0.4129,1,0-5%,5285.0552
0.049234,0,11689,-1,460000,0.0254,1,0-5%,575.496226
0.049253,0,4360,0,170000,0.0256,1,0-5%,214.74308
0.049294,0,37587,0,330000,0.1139,1,0-5%,1852.813578
0.049346,0,139804,0,180000,0.7767,1,0-5%,6898.7681840000005
0.04937,0,133374,0,150000,0.8892,1,0-5%,6584.6743799999995
0.049444,0,19469,0,390000,0.0499,1,0-5%,962.6252360000001
0.04945,0,6175,-2,170000,0.0363,1,0-5%,305.35375
0.049457,1,11640,-1,500000,0.0233,1,0-5%,575.67948
0.049473,0,35215,0,260000,0.1354,1,0-5%,1742.1916950000002
0.049482,0,49341,0,170000,0.2902,1,0-5%,2441.4913619999998
0.049499,0,48764,0,130000,0.3751,1,0-5%,2413.769236
0.0495,1,15953,-2,140000,0.114,1,0-5%,789.6735
0.049504,0,6398,-2,280000,0.0228,1,0-5%,316.726592
0.049519,0,5352,0,460000,0.0116,1,0-5%,265.025688
0.049546,0,26179,0,200000,0.1309,1,0-5%,1297.064734
0.049559,0,77298,0,150000,0.5153,1,0-5%,3830.811582
0.049568,0,30177,-1,200000,0.1509,1,0-5%,1495.813536
0.049609,0,86574,0,300000,0.2886,1,0-5%,4294.849566
0.049653,0,13620,0,420000,0.0324,1,0-5%,676.27386
0.049689,0,35639,0,210000,0.1697,1,0-5%,1770.8662709999999
0.049708,0,261974,0,330000,0.7939,1,0-5%,13022.203592
0.049753,0,103715,0,200000,0.5186,1,0-5%,5160.132395
0.049878,0,177003,0,270000,0.6556,1,0-5%,8828.555634
0.049906,0,11281,-2,180000,0.0627,1,0-5%,562.989586
0.049921,0,50122,0,250000,0.2005,1,0-5%,2502.140362
0.049932,0,126113,0,210000,0.6005,1,0-5%,6297.074315999999
0.050005,1,32016,0,220000,0.1455,1,5-10%,1600.96008
0.050013,0,17084,0,360000,0.0475,1,5-10%,854.422092
0.050029,0,128821,0,490000,0.2629,1,5-10%,6444.785809
0.050094,0,68652,0,290000,0.2367,1,5-10%,3439.053288
0.050101,0,182416,0,500000,0.3648,1,5-10%,9139.224016
0.05011,0,8971,-2,360000,0.0249,1,5-10%,449.53681
0.050167,0,12109,0,70000,0.173,1,5-10%,607.472203
0.05019,0,181121,0,260000,0.6966,1,5-10%,9090.46299
0.050298,0,123813,0,330000,0.3752,1,5-10%,6227.546274
0.050306,0,85557,0,180000,0.4753,1,5-10%,4304.030441999999
0.050345,0,9097,-1,80000,0.1137,1,5-10%,457.988465
0.050376,0,46640,0,120000,0.3887,1,5-10%,2349.53664
0.050416,0,121558,0,250000,0.4862,1,5-10%,6128.468128
0.050442,0,97933,0,200000,0.4897,1,5-10%,4939.936386
0.050473,0,117271,0,260000,0.451,1,5-10%,5919.019182999999
0.050503,0,17486,0,240000,0.0729,1,5-10%,883.095458
0.05057,0,70205,0,100000,0.702,1,5-10%,3550.26685
0.050577,0,147178,0,200000,0.7359,1,5-10%,7443.821706
0.050621,0,33057,0,230000,0.1437,1,5-10%,1673.378397
0.050632,0,84668,0,160000,0.5292,1,5-10%,4286.910176
0.050676,0,91801,0,210000,0.4371,1,5-10%,4652.107476
0.05071,0,7379,-2,250000,0.0295,1,5-10%,374.18908999999996
0.050751,1,565,-2,330000,0.0017,1,5-10%,28.674315
0.050858,0,24853,0,200000,0.1243,1,5-10%,1263.973874
0.050865,0,59056,0,490000,0.1205,1,5-10%,3003.88344
0.050889,0,39468,0,190000,0.2077,1,5-10%,2008.487052
0.051203,0,23730,0,90000,0.2637,1,5-10%,1215.04719
0.051209,0,38810,-1,400000,0.097,1,5-10%,1987.42129
0.05129,0,17453,-1,50000,0.3491,1,5-10%,895.1643700000001
0.051296,0,35926,0,80000,0.4491,1,5-10%,1842.860096
0.051451,0,9495,0,110000,0.0863,1,5-10%,488.527245
0.051539,0,155927,0,330000,0.4725,1,5-10%,8036.321653
0.051539,0,103203,0,180000,0.5734,1,5-10%,5318.9794170000005
0.051618,0,48206,0,500000,0.0964,1,5-10%,2488.2973079999997
0.051628,0,14093,-1,360000,0.0391,1,5-10%,727.593404
0.051648,0,10678,-1,500000,0.0214,1,5-10%,551.497344
0.051678,0,149893,0,300000,0.4996,1,5-10%,7746.170454
0.051693,0,71752,0,170000,0.4221,1,5-10%,3709.076136
0.051772,0,38942,0,310000,0.1256,1,5-10%,2016.105224
0.051777,0,56980,0,170000,0.3352,1,5-10%,2950.25346
0.051786,0,86249,0,160000,0.5391,1,5-10%,4466.490714
0.051818,0,4833,-2,200000,0.0242,1,5-10%,250.436394
0.051884,0,9551,0,280000,0.0341,1,5-10%,495.544084
0.051983,0,58137,0,300000,0.1938,1,5-10%,3022.135671
0.051986,0,136760,0,240000,0.5698,1,5-10%,7109.60536
0.051991,0,41879,0,290000,0.1444,1,5-10%,2177.3310890000002
0.052021,0,91282,0,300000,0.3043,1,5-10%,4748.580922
0.052029,0,14394,-2,100000,0.1439,1,5-10%,748.905426
0.052065,0,1382,-1,200000,0.0069,1,5-10%,71.95383
0.052068,0,6051,-2,330000,0.0183,1,5-10%,315.063468
0.052087,0,0,-2,360000,0.0,1,5-10%,0.0
0.052117,0,7475,-1,200000,0.0374,1,5-10%,389.574575
0.052213,0,11489,-1,270000,0.0426,1,5-10%,599.8751570000001
0.052252,0,60068,0,200000,0.3003,1,5-10%,3138.673136
0.052285,0,25968,0,430000,0.0604,1,5-10%,1357.73688
0.052319,1,129002,0,390000,0.3308,1,5-10%,6749.255638
0.052331,0,49394,0,120000,0.4116,1,5-10%,2584.837414
0.052411,0,112403,0,180000,0.6245,1,5-10%,5891.153633
0.052422,0,15018,0,330000,0.0455,1,5-10%,787.273596
0.052444,0,13631,0,500000,0.0273,1,5-10%,714.864164
0.052597,0,67886,0,550000,0.1234,1,5-10%,3570.599942
0.05263,0,50999,0,330000,0.1545,1,5-10%,2684.07737
0.052633,0,242546,0,500000,0.4851,2,5-10%,12765.923618
0.052654,0,184050,0,280000,0.6573,2,5-10%,9690.9687
0.05267,0,9014,0,50000,0.1803,2,5-10%,474.76738
0.052692,0,36513,0,310000,0.1178,2,5-10%,1923.942996
0.052695,0,100074,0,230000,0.4351,2,5-10%,5273.3994299999995
0.05272,0,68438,0,360000,0.1901,2,5-10%,3608.0513600000004
0.052736,0,15637,0,210000,0.0745,2,5-10%,824.632832
0.052742,0,139719,0,280000,0.499,2,5-10%,7369.059498
0.052746,0,50901,0,160000,0.3181,2,5-10%,2684.824146
0.05284,0,134496,0,180000,0.7472,2,5-10%,7106.768639999999
0.052848,0,126532,0,220000,0.5751,2,5-10%,6686.963136
0.052882,0,51401,0,170000,0.3024,2,5-10%,2718.1876819999998
0.052975,0,9612,-1,450000,0.0214,2,5-10%,509.1957
0.052996,0,38358,0,130000,0.2951,2,5-10%,2032.820568
0.053011,0,7618,-2,200000,0.0381,2,5-10%,403.837798
0.053011,0,64268,-1,360000,0.1785,2,5-10%,3406.910948
0.053054,0,5772,-2,360000,0.016,2,5-10%,306.227688
0.05313,0,110472,0,350000,0.3156,2,5-10%,5869.3773599999995
0.053154,0,13754,0,440000,0.0313,2,5-10%,731.080116
0.053216,0,7111,-1,80000,0.0889,2,5-10%,378.418976
0.053227,0,118267,0,200000,0.5913,2,5-10%,6294.997609
0.05323,0,8213,-1,240000,0.0342,2,5-10%,437.17799
0.053249,0,3704,-1,250000,0.0148,2,5-10%,197.234296
0.053255,0,135195,0,310000,0.4361,2,5-10%,7199.809724999999
0.053265,0,27884,-2,240000,0.1162,2,5-10%,1485.24126
0.05327,0,3437,-1,330000,0.0104,2,5-10%,183.08899
0.053272,0,26994,0,80000,0.3374,2,5-10%,1438.024368
0.053322,0,66623,0,340000,0.196,2,5-10%,3552.471606
0.053344,0,124626,0,290000,0.4297,2,5-10%,6648.049344
0.053381,0,51268,0,250000,0.2051,2,5-10%,2736.737108
0.053392,0,84821,0,230000,0.3688,2,5-10%,4528.762832
0.053452,0,13122,-1,320000,0.041,2,5-10%,701.397144
0.053491,0,10447,-1,180000,0.058,2,5-10%,558.820477
0.053565,0,100858,0,280000,0.3602,2,5-10%,5402.45877
0.053659,0,129882,0,210000,0.6185,2,5-10%,6969.338237999999
0.05367,0,55396,0,170000,0.3259,2,5-10%,2973.10332
0.0537,0,85040,0,180000,0.4724,2,5-10%,4566.648
0.053779,0,35238,0,120000,0.2936,2,5-10%,1895.064402
0.053796,0,324469,0,440000,0.7374,2,5-10%,17455.134324
0.05383,0,75190,0,220000,0.3418,2,5-10%,4047.4777000000004
0.053855,0,80015,0,150000,0.5334,2,5-10%,4309.207825
0.053888,0,130374,0,180000,0.7243,2,5-10%,7025.594112
0.053931,0,7011,-1,400000,0.0175,2,5-10%,378.110241
0.053951,0,12050,-1,450000,0.0268,2,5-10%,650.10955
0.053998,0,27289,0,310000,0.088,2,5-10%,1473.551422
0.054015,1,9955,-1,320000,0.0311,2,5-10%,537.719325
0.054139,0,4083,-1,150000,0.0272,2,5-10%,221.049537
0.054154,0,54904,0,210000,0.2614,2,5-10%,2973.271216
0.054157,1,56690,0,150000,0.3779,2,5-10%,3070.1603299999997
0.054175,0,1257,-1,270000,0.0047,2,5-10%,68.097975
0.054192,0,1390,-1,130000,0.0107,2,5-10%,75.32688
0.054218,0,44179,0,360000,0.1227,2,5-10%,2395.297022
0.054265,0,73508,-1,200000,0.3675,2,5-10%,3988.91162
0.054431,0,36151,0,350000,0.1033,2,5-10%,1967.735081
0.054476,0,185419,-1,500000,0.3708,2,5-10%,10100.885444
0.054491,0,8924,-1,300000,0.0297,2,5-10%,486.27768399999997
0.054498,0,89903,0,180000,0.4995,2,5-10%,4899.533694
0.054522,1,8366,-1,180000,0.0465,2,5-10%,456.131052
0.05454,0,37637,0,330000,0.1141,2,5-10%,2052.72198
0.054593,0,6297,-1,250000,0.0252,2,5-10%,343.772121
0.054595,0,17189,-2,480000,0.0358,2,5-10%,938.433455
0.054639,0,21237,0,100000,0.2124,2,5-10%,1160.368443
0.054662,0,105347,0,180000,0.5853,2,5-10%,5758.477714000001
0.054688,0,194001,0,360000,0.5389,2,5-10%,10609.526688
0.054735,0,133230,0,240000,0.5551,2,5-10%,7292.34405
0.054762,0,128302,0,460000,0.2789,2,5-10%,7026.074124
0.05477,0,126695,0,220000,0.5759,2,5-10%,6939.08515
0.054797,1,170276,0,260000,0.6549,2,5-10%,9330.613972
0.054806,0,9625,-2,150000,0.0642,2,5-10%,527.50775
0.054816,0,2615,-1,200000,0.0131,2,5-10%,143.34384
0.054835,0,48088,0,110000,0.4372,2,5-10%,2636.90548
0.054839,0,4599,-1,290000,0.0159,2,5-10%,252.20456099999998
0.054846,1,198,-2,230000,0.0009,2,5-10%,10.859508
0.054893,0,4244,-2,150000,0.0283,2,5-10%,232.965892
0.054916,0,53377,0,300000,0.1779,2,5-10%,2931.251332
0.054956,0,13234,0,160000,0.0827,2,5-10%,727.287704
0.054964,0,400780,0,500000,0.8016,2,5-10%,22028.47192
0.054968,0,56702,-1,140000,0.405,2,5-10%,3116.795536
0.055018,0,214277,0,270000,0.7936,2,5-10%,11789.091986
0.055021,0,15536,-1,300000,0.0518,2,5-10%,854.806256
0.055062,0,38254,0,160000,0.2391,2,5-10%,2106.341748
0.055071,0,87292,0,210000,0.4157,2,5-10%,4807.257732
0.055072,0,142848,0,210000,0.6802,2,5-10%,7866.925056
0.055127,0,73784,0,170000,0.434,2,5-10%,4067.490568
0.055129,0,2730,-1,500000,0.0055,2,5-10%,150.50217
0.05515,0,19315,-1,290000,0.0666,2,5-10%,1065.22225
0.055155,0,82156,0,260000,0.316,2,5-10%,4531.31418
0.055163,0,15109,-2,200000,0.0755,2,5-10%,833.457767
0.055166,0,189279,0,200000,0.9464,2,5-10%,10441.765314
0.055192,0,6549,-2,200000,0.0327,2,5-10%,361.452408
0.055239,0,168182,0,460000,0.3656,2,5-10%,9290.205498000001
0.055271,0,22804,0,270000,0.0845,2,5-10%,1260.399884
0.05535,0,14246,0,220000,0.0648,2,5-10%,788.5161
0.055365,0,12847,-1,170000,0.0756,2,5-10%,711.274155
0.055373,0,42614,0,50000,0.8523,2,5-10%,2359.665022
0.055397,0,65531,0,170000,0.3855,2,5-10%,3630.220807
0.055477,0,3342,-2,260000,0.0129,2,5-10%,185.404134
0.055496,0,127939,0,140000,0.9138,2,5-10%,7100.102744
0.055499,0,297,-1,170000,0.0017,2,5-10%,16.483203
0.055503,0,52196,0,140000,0.3728,2,5-10%,2897.034588
0.055541,0,201666,0,370000,0.545,2,5-10%,11200.731306
0.055618,0,0,-2,150000,-0.0247,2,5-10%,0.0
0.055665,0,110006,0,200000,0.55,2,5-10%,6123.48399
0.055713,0,122923,0,200000,0.6146,2,5-10%,6848.4090989999995
0.055749,0,105732,0,140000,0.7552,2,5-10%,5894.453268
0.055752,0,15126,0,200000,0.0756,2,5-10%,843.304752
0.055757,0,14897,-2,330000,0.0451,2,5-10%,830.612029
0.055789,0,43719,0,410000,0.1066,2,5-10%,2439.039291
0.055798,0,5904,-1,180000,0.0328,2,5-10%,329.431392
0.055805,0,260356,0,500000,0.5207,2,5-10%,14529.166580000001
0.055915,0,112119,0,340000,0.3298,2,5-10%,6269.133885
0.055916,0,32915,0,230000,0.1431,2,5-10%,1840.47514
0.055925,0,9604,0,210000,0.0457,2,5-10%,537.1037
0.056072,0,15167,-1,270000,0.0562,2,5-10%,850.4440239999999
0.056185,0,172758,0,290000,0.5957,2,5-10%,9706.40823
0.056239,0,17800,0,430000,0.0414,2,5-10%,1001.0541999999999
0.056261,0,32161,-1,120000,0.268,2,5-10%,1809.410021
0.056378,0,32192,-1,170000,0.1894,2,5-10%,1814.920576
0.056395,0,19505,0,230000,0.0848,2,5-10%,1099.984475
0.056415,0,67505,-2,140000,0.4822,2,5-10%,3808.294575
0.056452,0,5483,-1,150000,0.0366,2,5-10%,309.526316
0.056455,0,2181,-1,500000,0.0044,2,5-10%,123.128355
0.056503,0,9248,-2,150000,0.0617,2,5-10%,522.5397439999999
0.056525,0,111190,0,180000,0.6177,2,5-10%,6285.01475
0.056592,0,46576,0,150000,0.3105,2,5-10%,2635.828992
0.056705,1,18807,-2,330000,0.057,2,5-10%,1066.450935
0.056749,0,67276,0,180000,0.3738,2,5-10%,3817.8457240000002
0.056763,0,42218,-2,150000,0.2815,2,5-10%,2396.420334
0.056781,0,4040,-2,290000,0.0139,2,5-10%,229.39524
0.056781,0,23747,-2,470000,0.0505,2,5-10%,1348.378407
0.056802,0,12089,-1,230000,0.0526,2,5-10%,686.6793779999999
0.056815,0,461,-1,210000,0.0022,2,5-10%,26.191715
0.056834,0,73223,0,260000,0.2816,2,5-10%,4161.555982
0.056855,0,37246,-1,290000,0.1284,2,5-10%,2117.62133
0.056857,0,64932,0,200000,0.3247,2,5-10%,3691.8387239999997
0.056901,0,2292,-1,520000,0.0044,2,5-10%,130.417092
0.056914,0,35867,0,70000,0.5124,2,5-10%,2041.3344379999999
0.056934,0,37298,0,80000,0.4662,2,5-10%,2123.524332
0.056945,0,47268,0,160000,0.2954,2,5-10%,2691.67626
0.056969,0,24602,-1,140000,0.1757,2,5-10%,1401.551338
0.056975,0,99925,0,180000,0.5551,2,5-10%,5693.226874999999
0.05702,0,25639,0,150000,0.1709,2,5-10%,1461.93578
0.057073,0,5649,-2,300000,0.0188,2,5-10%,322.405377
0.057118,0,73491,0,310000,0.2371,2,5-10%,4197.6589380000005
0.057128,0,144706,0,190000,0.7616,2,5-10%,8266.764368
0.057162,0,22629,0,30000,0.7543,2,5-10%,1293.518898
0.057214,1,156411,0,170000,0.9201,2,5-10%,8948.898954
0.057237,0,20376,0,360000,0.0566,2,5-10%,1166.2611120000001
0.057268,0,5719,-1,130000,0.044,2,5-10%,327.515692
0.057285,0,51276,0,110000,0.4661,2,5-10%,2937.34566
0.057288,0,30092,0,100000,0.3009,2,5-10%,1723.910496
0.057313,0,86914,0,130000,0.6686,2,5-10%,4981.302082
0.057324,0,17376,0,300000,0.0579,2,5-10%,996.061824
0.057373,0,3950,-1,290000,0.0136,2,5-10%,226.62335
0.057389,0,26129,0,60000,0.4355,2,5-10%,1499.5171810000002
0.057408,0,129776,0,240000,0.5407,2,5-10%,7450.180608
0.057412,0,30818,0,230000,0.134,2,5-10%,1769.3230159999998
0.057434,0,3275,0,130000,0.0252,2,5-10%,188.09635
0.057451,0,89395,0,430000,0.2079,2,5-10%,5135.832145
0.057471,0,14745,-1,340000,0.0434,2,5-10%,847.409895
0.057483,1,11342,0,300000,0.0378,2,5-10%,651.972186
0.057528,1,10962,-1,90000,0.1218,2,5-10%,630.621936
0.057559,0,88966,0,140000,0.6355,2,5-10%,5120.793994
0.057616,0,33239,0,50000,0.6648,2,5-10%,1915.098224
0.057624,0,80748,0,290000,0.2784,2,5-10%,4653.022752
0.057686,0,52771,0,240000,0.2199,2,5-10%,3044.147906
0.057687,0,5536,-1,160000,0.0346,2,5-10%,319.355232
0.057708,0,69120,0,130000,0.5317,2,5-10%,3988.77696
0.057719,0,157980,0,220000,0.7181,2,5-10%,9118.44762
0.057798,0,43769,0,550000,0.0796,2,5-10%,2529.760662
0.057801,0,84879,0,160000,0.5305,2,5-10%,4906.091079
0.057845,0,277376,-2,550000,0.5043,2,5-10%,16044.81472
0.057903,0,126418,0,260000,0.4862,2,5-10%,7319.981454000001
0.05795,0,1386,-1,300000,0.0046,2,5-10%,80.3187
0.057991,0,87161,0,500000,0.1743,2,5-10%,5054.553551
0.058005,0,227479,0,270000,0.8425,2,5-10%,13194.919395
0.058006,0,56437,0,260000,0.2171,2,5-10%,3273.684622
0.058016,0,35206,0,140000,0.2515,2,5-10%,2042.511296
0.058047,0,9779,-1,150000,0.0652,2,5-10%,567.641613
0.058067,0,45000,0,150000,0.3,2,5-10%,2613.015
0.058158,0,24399,0,50000,0.488,2,5-10%,1418.997042
0.058219,0,7939,-1,150000,0.0529,2,5-10%,462.200641
0.058254,0,154927,0,260000,0.5959,2,5-10%,9025.117458
0.058286,0,11431,0,120000,0.0953,2,5-10%,666.267266
0.058386,0,0,-2,170000,-0.0209,2,5-10%,0.0
0.058437,0,93863,0,200000,0.4693,2,5-10%,5485.072131
0.058444,0,185327,0,300000,0.6178,2,5-10%,10831.251188
0.0585,0,97069,0,150000,0.6471,2,5-10%,5678.5365
0.058573,0,55559,0,160000,0.3472,2,5-10%,3254.257307
0.058596,0,142118,0,170000,0.836,2,5-10%,8327.546328
0.058612,0,20001,0,50000,0.4,2,5-10%,1172.298612
0.058635,0,2099,-2,430000,0.0049,2,5-10%,123.074865
0.058665,0,76445,0,160000,0.4778,2,5-10%,4484.645925
0.058665,0,54186,0,190000,0.2852,2,5-10%,3178.82169
0.058667,0,52906,0,230000,0.23,2,5-10%,3103.8363019999997
0.058698,0,135903,0,150000,0.906,2,5-10%,7977.234294
0.058744,0,134664,0,210000,0.6413,2,5-10%,7910.702015999999
0.058776,0,69169,0,150000,0.4611,2,5-10%,4065.477144
0.058788,0,142905,0,250000,0.5716,2,5-10%,8401.09914
0.0588,0,277523,0,360000,0.7709,2,5-10%,16318.3524
0.058847,0,71305,0,320000,0.2228,2,5-10%,4196.085335
0.058854,0,58106,0,120000,0.4842,2,5-10%,3419.770524
0.058857,0,8736,-2,360000,0.0243,2,5-10%,514.174752
0.058902,0,14525,-1,180000,0.0807,2,5-10%,855.55155
0.05891,0,2218,-2,400000,0.0055,2,5-10%,130.66237999999998
0.058918,0,5173,-1,80000,0.0647,2,5-10%,304.782814
0.058944,0,42740,0,190000,0.2249,2,5-10%,2519.26656
0.058953,0,11403,-1,460000,0.0248,2,5-10%,672.241059
0.058967,0,165074,0,200000,0.8254,2,5-10%,9733.918558
0.058977,0,5433,-1,200000,0.0272,2,5-10%,320.42204100000004
0.058986,0,7357,-1,490000,0.015,2,5-10%,433.960002
0.059062,0,40478,0,80000,0.506,2,5-10%,2390.711636
0.059081,0,137825,0,210000,0.6563,2,5-10%,8142.838825
0.059133,0,36497,0,150000,0.2433,2,5-10%,2158.1771009999998
0.059134,0,60525,0,70000,0.8646,2,5-10%,3579.08535
0.059169,0,48502,0,240000,0.2021,2,5-10%,2869.814838
0.05918,0,23191,0,420000,0.0552,2,5-10%,1372.4433800000002
0.059233,0,234704,0,320000,0.7335,2,5-10%,13902.222032
0.059256,0,933,-1,330000,0.0028,2,5-10%,55.285848
0.059314,0,43128,-1,100000,0.4313,2,5-10%,2558.094192
0.059317,1,3220,-2,500000,0.0064,2,5-10%,191.00074
0.059339,0,37927,0,360000,0.1054,2,5-10%,2250.550253
0.059359,0,50120,0,240000,0.2088,2,5-10%,2975.07308
0.0594,0,38695,0,160000,0.2418,2,5-10%,2298.483
0.059456,1,19346,0,140000,0.1382,2,5-10%,1150.235776
0.059464,0,79761,0,200000,0.3988,2,5-10%,4742.908104
0.059473,0,79091,0,170000,0.4652,2,5-10%,4703.779043
0.059499,0,32050,-1,120000,0.2671,2,5-10%,1906.94295
0.059508,0,12349,-1,420000,0.0294,2,5-10%,734.864292
0.059519,0,22708,0,220000,0.1032,2,5-10%,1351.557452
0.059547,0,86883,0,130000,0.6683,2,5-10%,5173.622001000001
